id,年,月,17業種コード,33業種コード,規模コード,売上高,収益,経常利益,営業利益,当期純利益,税引前利益,包括利益,純資産額,総資産額,現金及び現金同等物の期末残高,従業員数,最低株価,最高株価,株主総利回り,株主資本比率,株価収益率,発行済株式総数,自己資本利益率,自己資本比率,財務活動によるキャッシュ・フロー,営業活動によるキャッシュ・フロー,投資活動によるキャッシュ・フロー,基本的1株当たり当期利益,基本的1株当たり親会社の所有者に帰属する当期利益,希薄化後１株当たり当期利益,希薄化後１株当たり当社株主に帰属する当期純利益,１株当たり当期純利益,１株当たり当社株主に帰属する当期純利益,１株当たり株主資本,１株当たり潜在株式調整後当期純利益金額,１株当たり純資産額,１株当たり親会社所有者帰属持分,１株当たり配当額親会社の所有者に帰属する当期利益,親会社の所有者に帰属する当期包括利益,親会社の所有者に帰属する持分,親会社所有者帰属持分当期利益率,親会社所有者帰属持分比率,親会社株主に帰属する当期純利益,資本金,配当性向
0,2015,3,10,3800,2,565486.0,,59383.0,,,,43356.0,303512.0,441763.0,153764.0,7221.0,,,13.7,,,,13.2,68.6,-12591.0,50103.0,-19515.0,,,,,171.1,,,171.08,,,,,,,,,,
0,2016,3,10,3800,2,575504.0,,50774.0,,,,27377.0,317304.0,448336.0,169542.0,7391.0,,,15.6,,,,11.2,70.6,-16123.0,58049.0,-23425.0,,,,,157.43,,,157.39,,,,,,,,,,
0,2017,3,10,3800,2,620061.0,,63290.0,,,,43104.0,348784.0,488032.0,205667.0,7561.0,,,16.6,,,,13.3,71.3,-13171.0,64136.0,-13016.0,,,,,201.03,,,200.97,,,,,,,,,,
0,2018,3,10,3800,2,678312.0,,75380.0,,,,56024.0,387354.0,540490.0,180831.0,7871.0,,,14.2,,,,14.7,71.5,-17086.0,55138.0,-63338.0,,,,,246.29,,,246.23,,,,,,,,,,
0,2019,3,10,3800,2,732347.0,,86863.0,,,,69952.0,429644.0,612955.0,206270.0,8360.0,,,18.0,,,,15.5,70.0,-28972.0,79811.0,-24899.0,,,,,288.4,,,,,,,,,,,,,
1,2015,3,15,7050,4,,130035.0,59671.0,,,,90295.0,567414.0,4924472.0,500900.0,1794.0,,,,,11.76,,10.87,11.5,-39083.0,-139546.0,291989.0,,,,,36.19,,,27.77,,,,,,,,,,
1,2016,3,15,7050,4,,124054.0,55721.0,,,,23158.0,405498.0,4592921.0,489707.0,1852.0,,,,,10.53,,10.63,8.8,-185339.0,180160.0,-6014.0,,,,,37.29,,,34.36,,,,,,,,,,
1,2017,3,15,7050,4,,134704.0,51764.0,,,,35270.0,420345.0,4586007.0,474001.0,1929.0,,,,,10.9,,10.65,9.1,-20705.0,33243.0,-28244.0,,,,,375.93,,,375.7,,,,,,,,,,
1,2018,3,15,7050,4,,148819.0,57984.0,,,,38609.0,437234.0,4912792.0,468031.0,2062.0,,,,,11.47,,10.08,8.9,-21990.0,227599.0,-211578.0,,,,,369.16,,,368.89,,,,,,,,,,
1,2019,3,15,7050,4,,160136.0,47796.0,,,,30923.0,448710.0,5255048.0,539743.0,2193.0,,,,,8.83,,8.17,8.5,-19710.0,147285.0,-55862.0,,,,,309.67,,,309.42,,,,,,,,,,
2,2015,3,15,7050,4,,228007.0,60763.0,,,,77678.0,778093.0,15661794.0,1752714.0,6805.0,,,,,14.63,,5.05,4.8,-32289.0,989644.0,-416303.0,,,,,42.29,,,,,,,,,,,,,
2,2016,3,15,7050,4,,236707.0,71426.0,,,,43138.0,784691.0,16406109.0,1829586.0,6823.0,,,,,7.09,,5.81,4.78,-99041.0,315044.0,-139028.0,,,,,51.75,,,,,,,,,,,,,
2,2017,3,15,7050,4,,235767.0,-34441.0,,,,-54410.0,712058.0,18113049.0,2874917.0,6865.0,,,,,,,-7.25,3.93,-20696.0,1152326.0,-86273.0,,,,,-63.22,,,,,,,,,,,,,
2,2018,3,15,7050,4,,237572.0,71636.0,,,,78909.0,778973.0,20163679.0,4168303.0,6811.0,,,,,9.96,,6.62,3.86,-11993.0,1159776.0,145640.0,,,,,287.42,,,,,,,,,,,,,
2,2019,3,15,7050,4,,246112.0,74093.0,,,,12053.0,777308.0,20839786.0,4489326.0,6717.0,,,,,8.16,,6.63,3.72,-33717.0,-5725.0,360435.0,,,,,300.71,,,,,,,,,,,,,
3,2015,3,15,7050,1,,3180225.0,1010867.0,,,,1941073.0,9800538.0,189684749.0,27840775.0,54784.0,,,,,8.47,,8.6,4.3,-903401.0,6654958.0,2619227.0,,,,,,,,,,,,,,,,,,
3,2016,3,15,7050,1,,3215274.0,997529.0,,,,304594.0,9353244.0,193458580.0,35089122.0,56375.0,,,,,6.23,,8.37,4.22,-521023.0,4104197.0,3687897.0,,,,,,,,,,,,,,,,,,
3,2017,3,15,7050,1,,3292900.0,737512.0,,,,558131.0,9273361.0,200508610.0,45523663.0,59179.0,,,,,8.54,,7.27,4.25,-24537.0,4690131.0,5796391.0,,,,,,,,,,,,,,,,,,
3,2018,3,15,7050,1,,3561125.0,782447.0,,,,765559.0,9821246.0,205028300.0,46334334.0,60051.0,,,,,8.42,,6.55,4.42,149962.0,2966701.0,-2316197.0,,,,,,,,,,,,,,,,,,
3,2019,3,15,7050,1,,3925649.0,614118.0,,,,-110542.0,9194038.0,200792226.0,44254874.0,59132.0,,,,,44.99,,1.08,4.35,-18640.0,-2636096.0,5487153.0,,,,,,,,,,,,,,,,,,
4,2015,3,15,7050,2,,861278.0,333316.0,,,,416856.0,,46586565.0,9456393.0,16436.0,,,,,6.55,,11.13,4.24,-290120.0,1103471.0,2328201.0,,,,,91.07,,,84.28,690.66,,,,,,,,,
4,2016,3,15,7050,2,,817408.0,251705.0,,,,91607.0,,49126435.0,13350719.0,16674.0,,,,,5.3,,9.68,3.69,-464969.0,3065728.0,1293625.0,,,,,75.73,,,,705.81,,,,,,,,,
4,2017,3,15,7050,2,,757955.0,226278.0,,,,237718.0,,48456133.0,12489100.0,16860.0,,,,,8.93,,8.62,3.98,-316808.0,-757454.0,212667.0,,,,,66.89,,,,786.94,,,,,,,,,
4,2018,3,15,7050,2,,742927.0,217777.0,,,,311063.0,,50243789.0,13256798.0,16785.0,,,,,5.59,,11.77,4.15,-265843.0,923028.0,110518.0,,,,,100.51,,,,900.72,,,,,,,,,
4,2019,3,15,7050,2,,860706.0,203018.0,,,,112287.0,,59110075.0,14707458.0,21600.0,,,,,6.34,,8.34,3.57,-53636.0,324420.0,243591.0,,,,,75.63,,,75.63,911.17,,,,,,,,,
5,2015,3,9,3650,4,163803.0,,,,,20767.0,23541.0,,233237.0,,4564.0,,,15.8,,,,,,-1298.0,24481.0,-1310.0,96.15,,87.67,,,,,,,583.28,,23541.0,101810.0,18.5,43.7,,,
5,2016,3,9,3650,4,162111.0,,,,,11767.0,-4732.0,,210451.0,,4494.0,,,27.14,,,,,,-13531.0,7728.0,-2395.0,38.35,,35.38,,,,,,,536.28,,-4732.0,93619.0,6.9,44.5,,,
5,2017,3,9,3650,4,155916.0,,,,,15022.0,16144.0,,231603.0,,4414.0,,,25.66,,,,,,-1002.0,15833.0,-3521.0,81.07,,73.95,,,,,,,619.33,,16144.0,109517.0,14.0,47.3,,,
5,2018,3,9,3650,4,207223.0,,,,,24282.0,15230.0,,254559.0,,4457.0,,,21.87,,,,,,-15237.0,28254.0,-2329.0,101.94,,92.69,,,,,,,696.04,,15230.0,124610.0,15.5,49.0,,,
5,2019,3,9,3650,4,282456.0,,,,,66211.0,56645.0,,304580.0,,4630.0,,,8.51,,,,,,-13724.0,44792.0,-15915.0,302.35,,287.37,,,,,,,1004.53,,56645.0,198731.0,35.3,65.2,,,
6,2018,3,8,3600,4,301732.0,,,39723.0,,40765.0,29707.0,,556104.0,80464.0,8446.0,,,17.4,,,,,,-17441.0,32586.0,-27168.0,74.07,,74.06,,,,,,,1186.66,,29707.0,434091.0,6.4,78.1,,,
6,2019,3,8,3600,4,338175.0,,,45316.0,,47913.0,33197.0,,567051.0,56295.0,9256.0,,,11.9,,,,,,-31876.0,39982.0,-31189.0,91.82,,91.82,,,,,,,1238.18,,33197.0,441548.0,7.6,77.9,,,
7,2017,12,8,3600,2,1751038.0,,,,,214007.0,148460.0,,2832364.0,230720.0,39410.0,,,20.37,,,,,,-32575.0,137185.0,-45984.0,,,,,,,,,,1046.55,,148460.0,1291094.0,10.8,45.6,,1375568.0,
7,2018,12,8,3600,2,1850316.0,,,,,197230.0,87544.0,,2895655.0,229123.0,40202.0,,,13.89,,,,,,-27816.0,89148.0,-58756.0,,,,,,,,,,1087.44,,87544.0,1339850.0,10.5,46.3,,1426433.0,
7,2019,12,8,3600,2,1920042.0,,,,,209022.0,167048.0,,3139318.0,199665.0,41027.0,,,14.2,,,,,,-21515.0,82410.0,-91470.0,,,,,,,,,,1182.72,,167048.0,1442837.0,10.7,46.0,,1537214.0,
8,2015,12,4,3200,4,521721.0,,64535.0,,,,30675.0,503589.0,701770.0,54750.0,8405.0,,,14.45,,,,7.4,70.7,-24353.0,93228.0,-48553.0,,,,,101.84,,,101.57,,,,,,,,,,
8,2016,12,4,3200,4,485192.0,,66181.0,,,,32438.0,520978.0,725433.0,83389.0,8590.0,,,15.27,,,,8.0,70.7,-14701.0,93923.0,-49300.0,,,,,114.98,,,114.75,,,,,,,,,,
8,2017,12,4,3200,4,518442.0,,74235.0,,,,60822.0,565487.0,776735.0,70234.0,9089.0,,,13.73,,,,10.2,71.7,-17176.0,84606.0,-79896.0,,,,,154.85,,,154.44,,,,,,,,,,
8,2018,12,4,3200,4,602996.0,,61167.0,,,,16285.0,567033.0,947095.0,71345.0,10768.0,,,16.14,,,,6.0,58.6,114088.0,75171.0,-186982.0,,,,,96.05,,,95.86,,,,,,,,,,
8,2019,12,4,3200,4,575807.0,,48271.0,,,,-8137.0,538545.0,991149.0,75967.0,11115.0,,,,,,,-0.4,53.0,-1517.0,95577.0,-89369.0,,,,,-5.66,,,,,,,,,,,,,
9,2018,3,16,7200,4,,293250.0,,,,52850.0,39798.0,,2946978.0,73179.0,5599.0,,,7.42,,,,,,92945.0,-40023.0,-45134.0,235.39,,,,,,,,,2993.18,,39798.0,488883.0,8.15,16.59,,,
9,2019,3,16,7200,4,,304855.0,,,,45763.0,20314.0,,3212465.0,82642.0,5584.0,,,7.82,,,,,,242211.0,-192438.0,-40313.0,186.84,,,,,,,,,3006.14,,20314.0,490998.0,6.23,15.28,,,
10,2017,3,15,7050,4,,329476.0,97168.0,,,,128981.0,1113703.0,18739930.0,3142979.0,6343.0,,,,,5.25,,12.22,5.91,-64149.0,1006035.0,79458.0,,,,,98.08,,,98.01,,,,,,,,,,
10,2018,3,15,7050,4,,327600.0,98022.0,,,,72343.0,1154002.0,18660581.0,2806276.0,6315.0,,,,,11.21,,5.88,6.15,-12067.0,-606618.0,281992.0,,,,,52.36,,,52.32,,,,,,,,,,
10,2019,3,15,7050,4,,306494.0,80373.0,,,,35802.0,1160147.0,18947097.0,2895885.0,6228.0,,,,,9.82,,4.71,6.09,-9714.0,247695.0,-148380.0,,,,,43.46,,,43.44,,,,,,,,,,
11,2015,9,10,9050,4,254381.0,,32314.0,,,,18016.0,77702.0,131188.0,38716.0,3432.0,,,19.73,,,,24.4,50.8,-2362.0,29021.0,-19492.0,,,,,,,,,,,,,,,,,,
11,2016,9,10,9050,4,310665.0,,35341.0,,,,18476.0,92614.0,156597.0,51767.0,3858.0,,,27.61,,,,18.9,49.3,453.0,28246.0,-15224.0,,,,,,,,,,,,,,,,,,
11,2017,9,10,9050,4,371362.0,,28741.0,,,,14501.0,98785.0,164009.0,46613.0,4416.0,,,102.5,,,,5.2,48.1,-7233.0,21624.0,-20396.0,,,,,,,,,,,,,,,,,,
11,2018,9,10,9050,4,419512.0,,28565.0,,,,11416.0,109250.0,225484.0,92379.0,4853.0,,,156.98,,,,6.0,36.2,39748.0,28394.0,-22410.0,,,,,,,,,,,,,,,,,,
11,2019,9,10,9050,4,453611.0,,30493.0,,,,5670.0,110352.0,224876.0,84563.0,5139.0,,,308.55,,,,2.1,35.2,-4662.0,14917.0,-18000.0,,,,,,,,,,,,,,,,,,
12,2015,3,8,3600,4,1355992.0,,79379.0,,,,95543.0,499773.0,1126235.0,65417.0,43912.0,,,15.1,,,,9.78,42.04,-36475.0,103386.0,-62072.0,,,,,124.24,,,,1380.51,,,,,,,,,
12,2016,3,8,3600,4,1399987.0,,81260.0,,,,-3823.0,480066.0,1075835.0,61668.0,43938.0,,,10.29,,,,10.48,42.32,-49301.0,110125.0,-59923.0,,,,,141.91,,,,1327.34,,,,,,,,,
12,2017,3,8,3600,4,1318310.0,,78096.0,,,,50122.0,512906.0,1117851.0,70207.0,44528.0,,,12.48,,,,10.08,43.63,-22104.0,99277.0,-68066.0,,,,,138.56,,,,1422.08,,,,,,,,,
12,2018,3,8,3600,4,1441170.0,,82571.0,,,,69374.0,572592.0,1270564.0,132648.0,49589.0,,,10.88,,,,9.74,41.95,60282.0,100033.0,-99049.0,,,,,144.9,,,,1554.11,,,,,,,,,
12,2019,3,8,3600,4,1520893.0,,69658.0,,,,21898.0,571080.0,1267819.0,132471.0,49693.0,,,18.94,,,,4.61,42.32,-26592.0,103022.0,-75324.0,,,,,71.91,,,,1564.21,,,,,,,,,
13,2015,3,9,3650,4,369760.0,,22357.0,,,,27091.0,182187.0,359522.0,25708.0,14506.0,,,22.23,,,,6.7,44.9,-5798.0,19729.0,-14519.0,,,,,24.33,,,22.68,390.98,,,,,,,,,
13,2016,3,9,3650,4,365610.0,,21416.0,,,,-3592.0,177790.0,346523.0,27788.0,14415.0,,,21.99,,,,5.7,44.4,-9685.0,30215.0,-17311.0,,,,,21.88,,,20.39,372.43,,,,,,,,,
13,2017,3,9,3650,4,359605.0,,22545.0,,,,13433.0,188155.0,370508.0,24673.0,14710.0,,,17.52,,,,7.8,43.6,-3715.0,34846.0,-32912.0,,,,,29.63,,,27.62,391.83,,,,,,,,,
13,2018,3,9,3650,4,410951.0,,21387.0,,,,23590.0,205638.0,389216.0,19776.0,14585.0,,,20.88,,,,6.8,45.2,-6702.0,21934.0,-20810.0,,,,,138.9,,,129.46,2138.45,,,,,,,,,
13,2019,3,9,3650,4,413089.0,,24728.0,,,,12920.0,207708.0,384243.0,23408.0,14217.0,,,13.18,,,,7.6,46.4,-11706.0,31493.0,-17570.0,,,,,164.74,,,154.08,2179.03,,,,,,,,,
14,2015,3,10,5250,6,,163294.0,19580.0,,,,14662.0,195640.0,282516.0,33963.0,808.0,,,17.0,,,,6.9,69.2,-12078.0,16633.0,-34746.0,,,,,,,,,,,,,,,,,,
14,2016,3,10,5250,6,,162905.0,24012.0,,,,11209.0,200511.0,319223.0,48557.0,815.0,,,11.8,,,,8.6,61.6,18586.0,24806.0,-28804.0,,,,,,,,,,,,,,,,,,
14,2017,3,10,5250,6,,192875.0,24875.0,,,,17869.0,213908.0,359484.0,46150.0,850.0,,,8.0,,,,8.3,58.6,13469.0,7029.0,-22882.0,,,,,,,,,,,,,,,,,,
14,2018,3,10,5250,6,,145501.0,16712.0,,,,11414.0,219634.0,359343.0,46304.0,858.0,,,12.5,,,,5.2,60.3,4866.0,22546.0,-27213.0,,,,,,,,,,,,,,,,,,
14,2019,3,10,5250,6,,164014.0,16640.0,,,,9764.0,224014.0,376102.0,48089.0,864.0,,,14.1,,,,4.4,58.9,9362.0,25898.0,-33469.0,,,,,,,,,,,,,,,,,,
15,2015,2,14,6100,1,,6038948.0,341484.0,,,,272582.0,2430917.0,5234705.0,1000762.0,54665.0,,,23.4,,,,7.9,43.9,-79482.0,416690.0,-270235.0,,,,,,,,,,,,,,,,,,
15,2016,2,14,6100,1,,6045704.0,350165.0,,,,144603.0,2505182.0,5441691.0,1147086.0,53993.0,,,24.7,,,,6.9,43.6,-2312.0,488973.0,-335949.0,,,,,,,,,,,,,,,,,,
15,2017,2,14,6100,1,,5835689.0,364405.0,,,,116175.0,2475806.0,5508888.0,1209497.0,54448.0,,,40.2,,,,4.1,42.4,-78190.0,512523.0,-371602.0,,,,,,,,,,,,,,,,,,
15,2018,2,14,6100,1,,6037815.0,390746.0,,,,186072.0,2575342.0,5494950.0,1300383.0,56606.0,,,21.8,,,,7.6,44.2,-168510.0,498306.0,-240418.0,,,,,,,,,,,,,,,,,,
15,2019,2,14,6100,1,,6791215.0,406523.0,,,,184963.0,2672486.0,5795302.0,1303610.0,58165.0,,,21.3,,,,8.2,43.5,-5324.0,577979.0,-564160.0,,,,,,,,,,,,,,,,,,
16,2015,3,10,9050,4,142419.0,,,24764.0,,28443.0,23855.0,,218529.0,68724.0,2424.0,,,20.4,,,,,,-3803.0,27892.0,-21296.0,,115.35,,115.0,,,,,,1207.68,,,,10.0,71.9,,164502.0,
16,2016,3,10,9050,4,143709.0,,,19816.0,,20853.0,11943.0,,254861.0,75169.0,2435.0,,,24.6,,,,,,20128.0,26707.0,-39986.0,,78.76,,78.61,,,,,,1302.12,,,,6.5,74.2,,196328.0,
16,2017,3,10,9050,4,143806.0,,,23178.0,,25628.0,43502.0,,298260.0,88152.0,2400.0,,,10.6,,,,,,-2445.0,22682.0,-7404.0,,212.49,,212.14,,,,,,1580.34,,,,14.7,77.0,,236696.0,
16,2018,3,10,9050,4,139390.0,,,27503.0,,30390.0,38573.0,,344609.0,103668.0,2475.0,,,12.1,,,,,,-5390.0,37672.0,-16520.0,,158.34,,158.08,,,,,,1810.25,,,,9.3,76.4,,271150.0,
16,2019,3,10,9050,4,124116.0,,,13512.0,,18069.0,-6618.0,,296460.0,101386.0,2437.0,,,19.1,,,,,,-4656.0,22979.0,-21008.0,,87.47,,87.35,,,,,,1727.52,,,,4.9,84.9,,256865.0,
17,2015,3,6,3700,2,4309787.0,,,331376.0,276709.0,,634988.0,,5283257.0,792414.0,146714.0,,,16.92,,,,,,-135686.0,383156.0,-111504.0,324.01,,323.93,,,,,,,4171.93,,,3327938.0,8.43,62.99,,,
17,2016,3,6,3700,2,4524522.0,,,315728.0,260565.0,,-75245.0,,5042896.0,672482.0,151775.0,,,14.73,,,,,,-104663.0,552862.0,-544834.0,307.19,,307.18,,,,,,,3939.97,,,3123578.0,7.57,61.94,,,
17,2017,3,6,3700,2,4527148.0,,,330551.0,273895.0,,329248.0,,5150762.0,793550.0,154493.0,,,15.01,,,,,,-240526.0,467779.0,-108037.0,326.32,,,,,,,,,4215.46,,,3312724.0,8.01,64.32,,,
17,2018,3,6,3700,2,5108291.0,,,412676.0,343444.0,,435494.0,,5764417.0,783338.0,168813.0,,,14.18,,,,,,-40312.0,558001.0,-529053.0,410.45,,,,,,,,,4614.87,,,3598321.0,9.28,62.42,,,
17,2019,3,6,3700,2,5362772.0,,,316196.0,279609.0,,144565.0,,5792414.0,711638.0,171992.0,,,13.22,,,,,,-92240.0,533487.0,-514700.0,326.47,,,,,,,,,4640.36,,,3595694.0,7.08,62.08,,,
18,2015,3,4,3200,4,302085.0,,12920.0,,,,-64536.0,169445.0,554527.0,116122.0,5852.0,,,,,,,-33.3,29.3,40502.0,30772.0,-25519.0,,,,,-939.26,,,,,,,,,,,,,
18,2016,3,4,3200,4,307115.0,,17725.0,,,,-110043.0,60205.0,401342.0,121166.0,5759.0,,,,,,,-94.0,12.8,-37689.0,30098.0,13400.0,,,,,-1445.49,,,,,,,,,,,,,
18,2017,3,4,3200,4,299106.0,,33998.0,,,,54562.0,135976.0,424433.0,118819.0,5406.0,,,3.64,,,,58.5,29.9,-11911.0,20012.0,-10089.0,,,,,738.92,,,,,,,,,,,,,
18,2018,3,4,3200,4,308061.0,,36196.0,,,,27436.0,136591.0,361949.0,66807.0,4889.0,,,13.03,,,,15.6,34.7,-101209.0,61885.0,-12665.0,,,,,259.81,,,,,,,,,,,,,
18,2019,3,4,3200,4,324661.0,,33400.0,,,,31321.0,163525.0,379630.0,67991.0,5471.0,,,5.3,,,,24.6,40.2,-21104.0,38531.0,-16174.0,,,,,493.26,,,,,,,,,,,,,
19,2016,3,9,3750,4,841040.0,,,,,39546.0,-9943.0,,982564.0,251210.0,25729.0,,,22.8,,,,,,-18174.0,107512.0,-83178.0,75.55,,75.37,,,,,,,1354.28,,,536555.0,5.5,54.6,,,
19,2017,3,9,3750,4,749273.0,,,,,3068.0,9737.0,,1018351.0,319046.0,25031.0,,,161.2,,,,,,15522.0,97342.0,-40693.0,10.01,,9.98,,,,,,,1356.69,,,537524.0,0.7,52.8,,,
19,2018,3,9,3750,4,717078.0,,,,,56257.0,42375.0,,1098343.0,388438.0,21029.0,,,21.6,,,,,,-19970.0,125082.0,-34808.0,87.76,,87.49,,,,,,,1445.92,,,572908.0,6.3,52.2,,,
19,2019,3,9,3750,4,708660.0,,,,,87915.0,63520.0,,1134985.0,411055.0,20917.0,,,9.3,,,,,,-21583.0,68901.0,-25304.0,167.86,,167.3,,,,,,,1554.34,,,615920.0,11.2,54.3,,,
20,2015,3,1,3050,4,519963.0,,16902.0,17406.0,,,20008.0,152286.0,342014.0,11833.0,13551.0,,,19.9,,,,6.8,56.3,-6098.0,27803.0,-22362.0,,,,,33.29,,,33.21,,,,,,,,,,
20,2016,3,1,3050,4,535351.0,,21394.0,21583.0,,,8199.0,155523.0,338497.0,13169.0,14118.0,,,19.4,,,,9.1,77.0,-20351.0,37032.0,-14496.0,,,,,94.3,,,94.13,,,,,,,,,,
20,2017,3,1,3050,4,539657.0,,29105.0,29309.0,,,22668.0,164747.0,346195.0,20512.0,14682.0,,,20.4,,,,12.1,109.5,-21883.0,40828.0,-11445.0,,,,,135.11,,,,,,,,,,,,,
20,2018,3,1,3050,4,568032.0,,30650.0,29897.0,,,23767.0,169680.0,367268.0,17076.0,15787.0,,,20.7,,,,11.9,106.7,-13749.0,29859.0,-20269.0,,,,,142.23,,,,,,,,,,,,,
20,2019,3,1,3050,4,580141.0,,29864.0,29511.0,,,18956.0,183805.0,377257.0,20668.0,15710.0,,,18.2,,,,11.7,96.4,-9088.0,31311.0,-17918.0,,,,,149.65,,,,,,,,,,,,,
21,2016,2,14,6100,4,,424435.0,,,,35830.0,17935.0,,728976.0,139036.0,7622.0,,,29.0,,,,,,-16824.0,93776.0,-62756.0,187.13,,,,,,,,,2864.2,,17935.0,271876.0,6.6,37.3,,,
21,2017,2,14,6100,4,,843815.0,,,,33695.0,24983.0,,1667074.0,188289.0,16601.0,,,35.2,,,,,,-4916.0,83351.0,-30657.0,195.07,,,,,,,,,4089.07,,24983.0,517842.0,5.5,31.1,,,
21,2018,2,14,6100,4,,637013.0,,,,5874.0,40404.0,,1731787.0,253174.0,17777.0,,,30.4,,,,,,-37875.0,152729.0,-49502.0,66.45,,,,,,,,,1073.29,,40404.0,543235.0,6.3,31.4,,,
21,2019,2,14,6100,4,,617174.0,,,,4225.0,41327.0,,1372117.0,353498.0,15139.0,,,35.4,,,,,,-156234.0,159742.0,109257.0,89.64,,,,,,,,,1123.78,,41327.0,568762.0,8.2,41.5,,,
22,2015,8,14,6100,2,1681781.0,,,164463.0,,180676.0,163871.0,,1163706.0,355212.0,41646.0,,,45.6,,,,,,-41784.0,134931.0,-73145.0,1079.42,,1078.08,,,,,,,7366.07,,163871.0,750937.0,16.1,64.5,110027.0,,
22,2016,8,14,6100,2,1786473.0,,,127292.0,,90237.0,-141345.0,,1238119.0,385431.0,43639.0,,,77.1,,,,,,201428.0,98755.0,-245939.0,471.31,,470.69,,,,,,,5634.35,,-141345.0,574501.0,7.3,46.4,48052.0,,
22,2017,8,14,6100,2,1861917.0,,,176414.0,,193398.0,190566.0,,1388486.0,683802.0,44424.0,,,26.9,,,,,,-50836.0,212168.0,122790.0,1169.7,,1168.0,,,,,,,7175.35,,190566.0,731770.0,18.3,52.7,119280.0,,
22,2018,8,14,6100,2,2130060.0,,,236212.0,,242678.0,165378.0,,1953466.0,999697.0,52839.0,,,34.1,,,,,,198217.0,176403.0,-57180.0,1517.71,,1515.23,,,,,,,8458.52,,165378.0,862936.0,19.4,44.2,154811.0,,
22,2019,8,14,6100,2,2290548.0,,,257636.0,,252447.0,140900.0,,2010558.0,1086519.0,56523.0,,,39.1,,,,,,-102429.0,300505.0,-78756.0,1593.2,,1590.55,,,,,,,9196.61,,140900.0,938621.0,18.0,46.7,162578.0,,
23,2015,3,7,3500,4,661510.0,,21082.0,,,,37493.0,234527.0,577567.0,33336.0,52452.0,,,13.89,,,,5.93,37.85,-4366.0,20643.0,-26071.0,,,,,37.93,,,,,,,,,,,,,
23,2016,3,7,3500,4,678528.0,,24629.0,,,,-13881.0,217981.0,552678.0,32091.0,54114.0,,,14.33,,,,5.43,35.93,-9932.0,48274.0,-37283.0,,,,,36.98,,,,,,,,,,,,,
23,2017,3,7,3500,4,653795.0,,32555.0,,,,18543.0,224546.0,588626.0,30680.0,56961.0,,,17.96,,,,6.43,34.44,16411.0,43623.0,-60633.0,,,,,44.61,,,,,,,,,,,,,
23,2018,3,7,3500,4,740052.0,,34122.0,,,,23334.0,241961.0,638055.0,33552.0,58422.0,,,11.22,,,,8.7,34.37,9620.0,27818.0,-34367.0,,,,,64.36,,,,,,,,,,,,,
23,2019,3,7,3500,4,710778.0,,21020.0,,,,2877.0,240910.0,638318.0,36236.0,57228.0,,,81.85,,,,0.67,33.94,8366.0,42013.0,-48157.0,,,,,5.09,,,,,,,,,,,,,
24,2015,12,6,3350,2,3790251.0,,507303.0,,,,250870.0,2282011.0,3795846.0,426727.0,144303.0,,,11.5,,,,13.3,58.2,-238805.0,553938.0,-233380.0,,,,,362.99,,,362.52,,,,,,,,,,
24,2016,12,6,3350,2,3337017.0,,432534.0,,,,191112.0,2345899.0,3716030.0,471741.0,143616.0,,,12.4,,,,11.8,61.5,-216404.0,444535.0,-178276.0,,,,,339.04,,,338.52,,,,,,,,,,
24,2017,12,6,3350,2,3643427.0,,400564.0,,,,325654.0,2402738.0,3959038.0,501797.0,142669.0,,,13.9,,,,12.5,59.2,-190069.0,418109.0,-200777.0,,,,,375.67,,,375.01,,,,,,,,,,
24,2018,12,6,3350,2,3650111.0,,381132.0,,,,162160.0,2436162.0,3840269.0,433916.0,143509.0,,,10.9,,,,12.4,61.9,-159094.0,360955.0,-243061.0,,,,,387.95,,,387.28,,,,,,,,,,
24,2019,12,6,3350,2,3525600.0,,316823.0,,,,237629.0,2344290.0,3946505.0,435319.0,143589.0,,,10.0,,,,12.5,58.0,-198601.0,464457.0,-266910.0,,,,,404.95,,,404.28,,,,,,,,,,
25,2017,3,10,9050,1,1941922.0,,,,137260.0,198929.0,132135.0,,1462903.0,355196.0,45688.0,,,23.3,,,,,,107152.0,154373.0,-213886.0,81.33,,81.19,,,,,,,441.51,,132135.0,737575.0,19.5,50.4,,,
25,2018,3,10,9050,1,2173385.0,,,,152329.0,199228.0,154405.0,,1574032.0,389822.0,40152.0,,,29.1,,,,,,-83169.0,194117.0,-65937.0,90.79,,90.6,,,,,,,500.2,,154405.0,835605.0,19.3,53.1,,,
25,2019,3,10,9050,1,2310756.0,,,,175381.0,239814.0,172216.0,,1748982.0,402911.0,45856.0,,,30.3,,,,,,-68521.0,276960.0,-204619.0,104.31,,104.11,,,,,,,578.04,,172216.0,965775.0,19.3,55.2,,,
26,2015,3,9,3650,4,2151404.0,,,,,112297.0,79056.0,,2730207.0,137722.0,109951.0,,,13.83,,,,,,29936.0,102544.0,-143457.0,,94.58,,,,,,,,1495.61,,79056.0,1084167.0,6.49,39.71,,,
26,2016,3,9,3650,4,2209028.0,,,,,95684.0,18332.0,,2776461.0,167547.0,109361.0,,,13.19,,,,,,42669.0,99858.0,-104138.0,,86.87,,,,,,,,1486.87,,18332.0,1077813.0,5.83,38.82,,,
26,2017,3,9,3650,4,2028899.0,,,,,29955.0,-6705.0,,2759287.0,126429.0,105613.0,,,190.44,,,,,,-19921.0,88299.0,-106715.0,,4.81,,,,,,,,1437.62,,-6705.0,1042106.0,0.33,37.77,,,
